work_year,experience_level,employment_type,job_title,salary,salary_in_usd
2020,MI,FT,Product Data Analyst,450000,6072
2020,SE,FT,Data Engineer,42000,47899
2020,MI,FT,BI Data Analyst,98000,98000
2021,MI,FT,Data Engineer,48000,66022
2021,MI,FT,Research Scientist,48000,56738
2021,MI,FT,Machine Learning Engineer,21000,24823
2021,SE,FT,Data Analytics Manager,120000,120000
2021,MI,FL,Data Engineer,20000,20000
2020,EX,FT,Director of Data Science,325000,325000
2021,SE,FT,Machine Learning Engineer,200000,200000
2020,EN,FT,AI Scientist,300000,45896
2021,MI,FT,Data Scientist,160000,160000
2021,SE,FT,Research Scientist,50000,50000
2021,MI,FT,Data Science Engineer,34000,40189
2021,MI,FT,Data Scientist,69600,12901
2021,SE,FT,Data Engineer,165000,165000
2021,EN,FT,Big Data Engineer,435000,5882
2020,MI,FT,Data Scientist,37000,42197
2021,SE,FT,Principal Data Engineer,185000,185000
2020,EN,FT,Data Scientist,55000,62726
2021,MI,FT,Data Scientist,76760,90734
2020,EN,PT,Data Scientist,19000,21669
2020,MI,FT,Data Engineer,110000,110000
2021,SE,FT,Data Analytics Manager,140000,140000
2020,SE,FT,Data Scientist,120000,120000
2021,SE,FT,Data Scientist,110000,87738
2021,SE,FT,Finance Data Analyst,45000,61896
2021,MI,FL,Machine Learning Scientist,12000,12000
2021,SE,FT,Data Engineer,65000,76833
2021,MI,FT,Machine Learning Engineer,74000,74000
2021,SE,FT,Data Science Manager,152000,152000
2021,MI,FT,Big Data Engineer,18000,18000
2020,SE,FL,Computer Vision Engineer,60000,60000
2021,MI,FT,Data Scientist,130000,130000
2021,SE,FT,Computer Vision Engineer,102000,18907
2021,EN,FT,Business Data Analyst,50000,59102
2021,SE,FT,Principal Data Scientist,147000,173762
2020,SE,FT,Principal Data Scientist,130000,148261
2020,MI,FT,Data Scientist,34000,38776
2021,MI,FT,Data Scientist,39600,46809
2021,EN,FT,AI Scientist,1335000,18053
2020,SE,FT,Data Scientist,80000,91237
2020,MI,FT,Data Scientist,55000,62726
2021,MI,FT,Data Scientist,115000,115000
2021,SE,FT,Principal Data Scientist,235000,235000
2021,MI,FT,Lead Data Analyst,1450000,19609
2021,EN,PT,AI Scientist,12000,12000
2021,MI,FT,Data Analyst,75000,75000
2021,MI,FT,Data Analyst,62000,62000
2021,MI,FT,Data Scientist,73000,73000
2021,MI,FT,Data Engineer,38400,45391
2020,SE,FT,Data Science Manager,190200,190200
2020,MI,FT,Data Scientist,118000,118000
2020,MI,FT,Data Scientist,138350,138350
2020,MI,FT,Data Engineer,130800,130800
2020,SE,FT,Machine Learning Engineer,40000,45618
2021,SE,FT,Director of Data Science,168000,168000
2021,MI,FT,Data Scientist,160000,119059
2021,MI,FT,Applied Machine Learning Scientist,423000,423000
2021,MI,FT,Data Engineer,24000,28369
2021,SE,FT,Data Specialist,165000,165000
2020,SE,FT,Data Scientist,412000,412000
2021,MI,FT,Principal Data Scientist,151000,151000
2020,EN,FT,Data Scientist,105000,105000
2020,EN,CT,Business Data Analyst,100000,100000
2021,SE,FT,Data Science Manager,7000000,94665
